index	STRING_id
871	4932.YDL190C
872	4932.YDL191W
873	4932.YDL192W
874	4932.YDL193W
875	4932.YDL194W
876	4932.YDL195W
877	4932.YDL196W
878	4932.YDL197C
879	4932.YDL198C
880	4932.YDL199C
881	4932.YDL200C
882	4932.YDL201W
883	4932.YDL202W
884	4932.YDL203C
885	4932.YDL204W
886	4932.YDL205C
887	4932.YDL206W
888	4932.YDL207W
889	4932.YDL208W
890	4932.YDL209C
891	4932.YDL210W
892	4932.YDL211C
893	4932.YDL212W
894	4932.YDL213C
895	4932.YDL214C
896	4932.YDL215C
897	4932.YDL216C
898	4932.YDL217C
899	4932.YDL218W
900	4932.YDL219W
901	4932.YDL220C
902	4932.YDL222C
903	4932.YDL223C
904	4932.YDL224C
905	4932.YDL225W
906	4932.YDL226C
907	4932.YDL227C
908	4932.YDL228C
909	4932.YDL229W
910	4932.YDL230W
911	4932.YDL231C
912	4932.YDL232W
913	4932.YDL233W
914	4932.YDL234C
915	4932.YDL235C
916	4932.YDL236W
917	4932.YDL237W
918	4932.YDL238C
919	4932.YDL239C
920	4932.YDL240W
921	4932.YDL241W
922	4932.YDL243C
923	4932.YDL245C
924	4932.YDL246C
925	4932.YDL247W
926	4932.YDL248W
927	4932.YDR001C
928	4932.YDR002W
929	4932.YDR003W
930	4932.YDR003W-A
931	4932.YDR004W
932	4932.YDR005C
933	4932.YDR006C
934	4932.YDR007W
935	4932.YDR009W
936	4932.YDR010C
937	4932.YDR011W
938	4932.YDR012W
939	4932.YDR013W
940	4932.YDR014W
941	4932.YDR014W-A
942	4932.YDR016C
943	4932.YDR017C
944	4932.YDR018C
945	4932.YDR019C
946	4932.YDR020C
947	4932.YDR021W
948	4932.YDR022C
949	4932.YDR023W
950	4932.YDR024W
951	4932.YDR025W
952	4932.YDR026C
953	4932.YDR027C
954	4932.YDR028C
955	4932.YDR030C
956	4932.YDR031W
957	4932.YDR032C
958	4932.YDR033W
959	4932.YDR034C
960	4932.YDR034C-A
961	4932.YDR034W-B
962	4932.YDR035W
963	4932.YDR036C
964	4932.YDR037W
965	4932.YDR038C
966	4932.YDR039C
967	4932.YDR040C
968	4932.YDR041W
969	4932.YDR042C
970	4932.YDR043C
971	4932.YDR044W
972	4932.YDR045C
973	4932.YDR046C
974	4932.YDR047W
975	4932.YDR049W
976	4932.YDR050C
977	4932.YDR051C
978	4932.YDR052C
979	4932.YDR053W
980	4932.YDR054C
981	4932.YDR055W
982	4932.YDR056C
983	4932.YDR057W
984	4932.YDR058C
985	4932.YDR059C
986	4932.YDR060W
987	4932.YDR061W
988	4932.YDR062W
989	4932.YDR063W
990	4932.YDR064W
991	4932.YDR065W
992	4932.YDR066C
993	4932.YDR067C
994	4932.YDR068W
995	4932.YDR069C
996	4932.YDR070C
997	4932.YDR071C
998	4932.YDR072C
999	4932.YDR073W
1000	4932.YDR074W
1001	4932.YDR075W
1002	4932.YDR076W
1003	4932.YDR077W
1004	4932.YDR078C
1005	4932.YDR079C-A
1006	4932.YDR079W
1007	4932.YDR080W
1008	4932.YDR081C
1009	4932.YDR082W
1010	4932.YDR083W
1011	4932.YDR084C
1012	4932.YDR085C
1013	4932.YDR086C
1014	4932.YDR087C
1015	4932.YDR088C
1016	4932.YDR089W
1017	4932.YDR090C
1018	4932.YDR091C
1019	4932.YDR092W
1020	4932.YDR093W
1021	4932.YDR095C
1022	4932.YDR096W
1023	4932.YDR097C
1024	4932.YDR098C
1025	4932.YDR099W
1026	4932.YDR100W
1027	4932.YDR101C
1028	4932.YDR102C
1029	4932.YDR103W
1030	4932.YDR104C
1031	4932.YDR105C
1032	4932.YDR106W
1033	4932.YDR107C
1034	4932.YDR108W
1035	4932.YDR109C
1036	4932.YDR110W
1037	4932.YDR111C
1038	4932.YDR113C
1039	4932.YDR114C
1040	4932.YDR115W
1041	4932.YDR116C
1042	4932.YDR117C
1043	4932.YDR118W
1044	4932.YDR119W
1045	4932.YDR119W-A
1046	4932.YDR120C
1047	4932.YDR121W
1048	4932.YDR122W
1049	4932.YDR123C
1050	4932.YDR124W
1051	4932.YDR125C
1052	4932.YDR126W
1053	4932.YDR127W
1054	4932.YDR128W
1055	4932.YDR129C
1056	4932.YDR130C
1057	4932.YDR131C
1058	4932.YDR132C
1059	4932.YDR133C
1060	4932.YDR135C
1061	4932.YDR136C
1062	4932.YDR137W
1063	4932.YDR138W
1064	4932.YDR139C
1065	4932.YDR140W
1066	4932.YDR141C
1067	4932.YDR142C
1068	4932.YDR143C
1069	4932.YDR144C
1070	4932.YDR145W
1071	4932.YDR146C
1072	4932.YDR147W
1073	4932.YDR148C
1074	4932.YDR150W
1075	4932.YDR151C
1076	4932.YDR152W
1077	4932.YDR153C
1078	4932.YDR155C
1079	4932.YDR156W
1080	4932.YDR157W
1081	4932.YDR158W
1082	4932.YDR159W
