index	STRING_id
464	7955.ENSDARP00000007445
465	7955.ENSDARP00000007446
466	7955.ENSDARP00000007457
467	7955.ENSDARP00000007488
468	7955.ENSDARP00000007503
469	7955.ENSDARP00000007507
470	7955.ENSDARP00000007528
471	7955.ENSDARP00000007535
472	7955.ENSDARP00000007564
473	7955.ENSDARP00000007566
474	7955.ENSDARP00000007567
475	7955.ENSDARP00000007584
476	7955.ENSDARP00000007588
477	7955.ENSDARP00000007626
478	7955.ENSDARP00000007628
479	7955.ENSDARP00000007629
480	7955.ENSDARP00000007647
481	7955.ENSDARP00000007655
482	7955.ENSDARP00000007696
483	7955.ENSDARP00000007708
484	7955.ENSDARP00000007713
485	7955.ENSDARP00000007716
486	7955.ENSDARP00000007727
487	7955.ENSDARP00000007735
488	7955.ENSDARP00000007739
489	7955.ENSDARP00000007743
490	7955.ENSDARP00000007758
491	7955.ENSDARP00000007770
492	7955.ENSDARP00000007792
493	7955.ENSDARP00000007794
494	7955.ENSDARP00000007796
495	7955.ENSDARP00000007797
496	7955.ENSDARP00000007809
497	7955.ENSDARP00000007813
498	7955.ENSDARP00000007817
499	7955.ENSDARP00000007824
500	7955.ENSDARP00000007827
501	7955.ENSDARP00000007832
502	7955.ENSDARP00000007836
503	7955.ENSDARP00000007839
504	7955.ENSDARP00000007840
505	7955.ENSDARP00000007850
506	7955.ENSDARP00000007865
507	7955.ENSDARP00000007893
508	7955.ENSDARP00000007913
509	7955.ENSDARP00000007948
510	7955.ENSDARP00000007963
511	7955.ENSDARP00000007964
512	7955.ENSDARP00000007995
513	7955.ENSDARP00000008018
514	7955.ENSDARP00000008019
515	7955.ENSDARP00000008022
516	7955.ENSDARP00000008027
517	7955.ENSDARP00000008034
518	7955.ENSDARP00000008048
519	7955.ENSDARP00000008065
520	7955.ENSDARP00000008075
521	7955.ENSDARP00000008085
522	7955.ENSDARP00000008099
523	7955.ENSDARP00000008140
524	7955.ENSDARP00000008156
525	7955.ENSDARP00000008181
526	7955.ENSDARP00000008197
527	7955.ENSDARP00000008214
528	7955.ENSDARP00000008246
529	7955.ENSDARP00000008262
530	7955.ENSDARP00000008265
531	7955.ENSDARP00000008287
532	7955.ENSDARP00000008305
533	7955.ENSDARP00000008333
534	7955.ENSDARP00000008347
535	7955.ENSDARP00000008354
536	7955.ENSDARP00000008364
537	7955.ENSDARP00000008366
538	7955.ENSDARP00000008391
539	7955.ENSDARP00000008399
540	7955.ENSDARP00000008412
541	7955.ENSDARP00000008423
542	7955.ENSDARP00000008437
543	7955.ENSDARP00000008451
544	7955.ENSDARP00000008455
545	7955.ENSDARP00000008458
546	7955.ENSDARP00000008475
547	7955.ENSDARP00000008500
548	7955.ENSDARP00000008506
549	7955.ENSDARP00000008507
550	7955.ENSDARP00000008513
551	7955.ENSDARP00000008534
552	7955.ENSDARP00000008544
553	7955.ENSDARP00000008564
554	7955.ENSDARP00000008601
555	7955.ENSDARP00000008636
556	7955.ENSDARP00000008646
557	7955.ENSDARP00000008647
558	7955.ENSDARP00000008663
559	7955.ENSDARP00000008665
560	7955.ENSDARP00000008668
561	7955.ENSDARP00000008672
562	7955.ENSDARP00000008680
563	7955.ENSDARP00000008690
564	7955.ENSDARP00000008702
565	7955.ENSDARP00000008722
566	7955.ENSDARP00000008736
567	7955.ENSDARP00000008781
568	7955.ENSDARP00000008788
569	7955.ENSDARP00000008825
570	7955.ENSDARP00000008831
571	7955.ENSDARP00000008834
572	7955.ENSDARP00000008863
573	7955.ENSDARP00000008879
574	7955.ENSDARP00000008894
575	7955.ENSDARP00000008898
576	7955.ENSDARP00000008907
577	7955.ENSDARP00000008913
578	7955.ENSDARP00000008926
579	7955.ENSDARP00000008927
580	7955.ENSDARP00000008954
581	7955.ENSDARP00000009052
582	7955.ENSDARP00000009060
583	7955.ENSDARP00000009087
584	7955.ENSDARP00000009093
585	7955.ENSDARP00000009095
586	7955.ENSDARP00000009096
587	7955.ENSDARP00000009109
588	7955.ENSDARP00000009132
589	7955.ENSDARP00000009133
590	7955.ENSDARP00000009143
591	7955.ENSDARP00000009148
592	7955.ENSDARP00000009149
593	7955.ENSDARP00000009151
594	7955.ENSDARP00000009156
595	7955.ENSDARP00000009159
596	7955.ENSDARP00000009175
597	7955.ENSDARP00000009186
598	7955.ENSDARP00000009190
599	7955.ENSDARP00000009194
600	7955.ENSDARP00000009248
601	7955.ENSDARP00000009258
602	7955.ENSDARP00000009264
603	7955.ENSDARP00000009277
604	7955.ENSDARP00000009284
605	7955.ENSDARP00000009285
606	7955.ENSDARP00000009303
607	7955.ENSDARP00000009320
608	7955.ENSDARP00000009325
609	7955.ENSDARP00000009332
610	7955.ENSDARP00000009333
611	7955.ENSDARP00000009334
612	7955.ENSDARP00000009356
613	7955.ENSDARP00000009364
614	7955.ENSDARP00000009395
615	7955.ENSDARP00000009407
616	7955.ENSDARP00000009420
617	7955.ENSDARP00000009428
618	7955.ENSDARP00000009432
619	7955.ENSDARP00000009441
620	7955.ENSDARP00000009453
621	7955.ENSDARP00000009507
622	7955.ENSDARP00000009513
623	7955.ENSDARP00000009521
624	7955.ENSDARP00000009527
625	7955.ENSDARP00000009531
626	7955.ENSDARP00000009538
627	7955.ENSDARP00000009555
628	7955.ENSDARP00000009558
629	7955.ENSDARP00000009582
630	7955.ENSDARP00000009591
631	7955.ENSDARP00000009601
632	7955.ENSDARP00000009604
633	7955.ENSDARP00000009610
634	7955.ENSDARP00000009619
635	7955.ENSDARP00000009633
636	7955.ENSDARP00000009647
637	7955.ENSDARP00000009653
638	7955.ENSDARP00000009659
639	7955.ENSDARP00000009663
640	7955.ENSDARP00000009700
641	7955.ENSDARP00000009713
642	7955.ENSDARP00000009717
643	7955.ENSDARP00000009724
644	7955.ENSDARP00000009736
645	7955.ENSDARP00000009763
646	7955.ENSDARP00000009775
647	7955.ENSDARP00000009785
648	7955.ENSDARP00000009789
649	7955.ENSDARP00000009794
650	7955.ENSDARP00000009817
651	7955.ENSDARP00000009826
652	7955.ENSDARP00000009841
653	7955.ENSDARP00000009867
654	7955.ENSDARP00000009876
655	7955.ENSDARP00000009878
656	7955.ENSDARP00000009882
657	7955.ENSDARP00000009901
658	7955.ENSDARP00000009909
659	7955.ENSDARP00000009932
660	7955.ENSDARP00000009962
661	7955.ENSDARP00000009966
662	7955.ENSDARP00000009970
663	7955.ENSDARP00000009986
664	7955.ENSDARP00000009990
665	7955.ENSDARP00000009993
666	7955.ENSDARP00000010044
667	7955.ENSDARP00000010052
668	7955.ENSDARP00000010055
669	7955.ENSDARP00000010065
670	7955.ENSDARP00000010070
671	7955.ENSDARP00000010071
672	7955.ENSDARP00000010074
673	7955.ENSDARP00000010075
674	7955.ENSDARP00000010083
675	7955.ENSDARP00000010091
676	7955.ENSDARP00000010116
677	7955.ENSDARP00000010118
678	7955.ENSDARP00000010155
679	7955.ENSDARP00000010183
680	7955.ENSDARP00000010190
681	7955.ENSDARP00000010211
682	7955.ENSDARP00000010246
683	7955.ENSDARP00000010252
684	7955.ENSDARP00000010253
685	7955.ENSDARP00000010256
686	7955.ENSDARP00000010260
687	7955.ENSDARP00000010277
688	7955.ENSDARP00000010292
689	7955.ENSDARP00000010296
690	7955.ENSDARP00000010317
691	7955.ENSDARP00000010322
692	7955.ENSDARP00000010347
693	7955.ENSDARP00000010373
694	7955.ENSDARP00000010384
695	7955.ENSDARP00000010393
696	7955.ENSDARP00000010406
697	7955.ENSDARP00000010413
698	7955.ENSDARP00000010419
699	7955.ENSDARP00000010424
700	7955.ENSDARP00000010426
701	7955.ENSDARP00000010427
702	7955.ENSDARP00000010432
703	7955.ENSDARP00000010437
704	7955.ENSDARP00000010443
705	7955.ENSDARP00000010454
706	7955.ENSDARP00000010471
707	7955.ENSDARP00000010482
708	7955.ENSDARP00000010568
709	7955.ENSDARP00000010571
710	7955.ENSDARP00000010591
711	7955.ENSDARP00000010616
712	7955.ENSDARP00000010619
713	7955.ENSDARP00000010637
714	7955.ENSDARP00000010641
715	7955.ENSDARP00000010651
716	7955.ENSDARP00000010658
717	7955.ENSDARP00000010686
718	7955.ENSDARP00000010693
719	7955.ENSDARP00000010721
720	7955.ENSDARP00000010728
721	7955.ENSDARP00000010745
722	7955.ENSDARP00000010750
723	7955.ENSDARP00000010764
724	7955.ENSDARP00000010772
725	7955.ENSDARP00000010799
726	7955.ENSDARP00000010800
727	7955.ENSDARP00000010838
728	7955.ENSDARP00000010840
729	7955.ENSDARP00000010862
730	7955.ENSDARP00000010866
731	7955.ENSDARP00000010878
732	7955.ENSDARP00000010895
733	7955.ENSDARP00000010900
734	7955.ENSDARP00000010904
735	7955.ENSDARP00000010917
736	7955.ENSDARP00000010921
737	7955.ENSDARP00000010925
738	7955.ENSDARP00000010952
739	7955.ENSDARP00000010960
740	7955.ENSDARP00000010970
741	7955.ENSDARP00000010975
742	7955.ENSDARP00000010978
743	7955.ENSDARP00000010986
744	7955.ENSDARP00000010990
745	7955.ENSDARP00000010992
746	7955.ENSDARP00000011002
747	7955.ENSDARP00000011008
748	7955.ENSDARP00000011011
749	7955.ENSDARP00000011017
750	7955.ENSDARP00000011030
751	7955.ENSDARP00000011033
752	7955.ENSDARP00000011048
753	7955.ENSDARP00000011069
754	7955.ENSDARP00000011083
755	7955.ENSDARP00000011133
756	7955.ENSDARP00000011140
757	7955.ENSDARP00000011145
758	7955.ENSDARP00000011148
759	7955.ENSDARP00000011150
760	7955.ENSDARP00000011155
761	7955.ENSDARP00000011163
762	7955.ENSDARP00000011198
763	7955.ENSDARP00000011199
764	7955.ENSDARP00000011221
765	7955.ENSDARP00000011222
766	7955.ENSDARP00000011226
767	7955.ENSDARP00000011243
768	7955.ENSDARP00000011264
769	7955.ENSDARP00000011265
770	7955.ENSDARP00000011269
771	7955.ENSDARP00000011271
772	7955.ENSDARP00000011289
773	7955.ENSDARP00000011292
774	7955.ENSDARP00000011293
775	7955.ENSDARP00000011298
776	7955.ENSDARP00000011307
777	7955.ENSDARP00000011311
778	7955.ENSDARP00000011317
